Timestamp,Constituency_No,Party,Sentiment,Platform,Comment
07-11-2024,3,ADMK,Neutral,YouTube,ADMK is neutral in 3
16-12-2024,3,BJP,Negative,Twitter,BJP is facing challenges in 3
01-12-2024,3,Congress,Positive,Twitter,Congress is gaining in 3
09-02-2025,3,TVK,Negative,YouTube,TVK is facing challenges in 3
23-10-2024,3,Congress,Positive,Twitter,Congress is gaining in 3
08-11-2024,3,TVK,Negative,YouTube,TVK is facing challenges in 3
24-10-2024,3,TVK,Positive,YouTube,TVK is gaining in 3
20-02-2025,3,Congress,Positive,YouTube,Congress is gaining in 3
17-10-2024,3,DMK,Positive,YouTube,DMK is gaining in 3
08-11-2024,3,Congress,Positive,Twitter,Congress is gaining in 3
05-01-2025,3,DMK,Positive,Twitter,DMK is gaining in 3
29-01-2025,3,DMK,Positive,Twitter,DMK is gaining in 3
05-01-2025,3,TVK,Positive,Twitter,TVK is gaining in 3
24-12-2024,3,ADMK,Positive,Twitter,ADMK is gaining in 3
04-12-2024,3,ADMK,Negative,YouTube,ADMK is facing challenges in 3
17-12-2024,3,TVK,Positive,YouTube,TVK is gaining in 3
24-12-2024,3,TVK,Neutral,Twitter,TVK is neutral in 3
28-10-2024,3,ADMK,Neutral,YouTube,ADMK is neutral in 3
19-11-2024,3,ADMK,Neutral,YouTube,ADMK is neutral in 3
19-12-2024,3,Congress,Negative,YouTube,Congress is facing challenges in 3
02-01-2025,3,BJP,Positive,YouTube,BJP is gaining in 3
05-12-2024,3,TVK,Negative,YouTube,TVK is facing challenges in 3
30-10-2024,3,DMK,Negative,YouTube,DMK is facing challenges in 3
19-12-2024,3,DMK,Negative,Twitter,DMK is facing challenges in 3
12-11-2024,3,BJP,Negative,Twitter,BJP is facing challenges in 3
15-02-2025,3,TVK,Positive,YouTube,TVK is gaining in 3
14-12-2024,3,TVK,Positive,YouTube,TVK is gaining in 3
12-01-2025,3,DMK,Positive,Twitter,DMK is gaining in 3
27-11-2024,3,BJP,Negative,YouTube,BJP is facing challenges in 3
26-10-2024,3,TVK,Positive,Twitter,TVK is gaining in 3
14-02-2025,3,BJP,Neutral,Twitter,BJP is neutral in 3
15-01-2025,3,TVK,Neutral,YouTube,TVK is neutral in 3
06-02-2025,3,TVK,Positive,YouTube,TVK is gaining in 3
08-01-2025,3,ADMK,Negative,YouTube,ADMK is facing challenges in 3
13-11-2024,3,BJP,Negative,YouTube,BJP is facing challenges in 3
13-01-2025,3,TVK,Positive,YouTube,TVK is gaining in 3
06-10-2024,3,BJP,Positive,Twitter,BJP is gaining in 3
11-10-2024,3,TVK,Positive,YouTube,TVK is gaining in 3
20-01-2025,3,BJP,Negative,YouTube,BJP is facing challenges in 3
15-12-2024,3,Congress,Neutral,YouTube,Congress is neutral in 3
12-02-2025,3,ADMK,Neutral,Twitter,ADMK is neutral in 3
13-12-2024,3,DMK,Positive,Twitter,DMK is gaining in 3
22-12-2024,3,ADMK,Negative,YouTube,ADMK is facing challenges in 3
09-12-2024,3,Congress,Negative,YouTube,Congress is facing challenges in 3
10-01-2025,3,ADMK,Positive,Twitter,ADMK is gaining in 3
03-02-2025,3,BJP,Negative,Twitter,BJP is facing challenges in 3
06-12-2024,3,BJP,Negative,Twitter,BJP is facing challenges in 3
14-01-2025,3,Congress,Negative,YouTube,Congress is facing challenges in 3
29-10-2024,3,Congress,Negative,YouTube,Congress is facing challenges in 3
07-01-2025,3,ADMK,Positive,YouTube,ADMK is gaining in 3
08-01-2025,3,TVK,Positive,Twitter,TVK is gaining in 3
30-01-2025,3,TVK,Positive,YouTube,TVK is gaining in 3
11-11-2024,3,ADMK,Negative,Twitter,ADMK is facing challenges in 3
17-10-2024,3,TVK,Negative,Twitter,TVK is facing challenges in 3
13-10-2024,3,TVK,Neutral,Twitter,TVK is neutral in 3
08-11-2024,3,Congress,Negative,YouTube,Congress is facing challenges in 3
08-10-2024,3,BJP,Negative,YouTube,BJP is facing challenges in 3
08-12-2024,3,Congress,Positive,YouTube,Congress is gaining in 3
23-10-2024,3,Congress,Positive,Twitter,Congress is gaining in 3
28-12-2024,3,BJP,Negative,Twitter,BJP is facing challenges in 3
07-01-2025,3,TVK,Neutral,YouTube,TVK is neutral in 3
27-11-2024,3,ADMK,Negative,YouTube,ADMK is facing challenges in 3
15-02-2025,3,Congress,Negative,YouTube,Congress is facing challenges in 3
18-10-2024,3,TVK,Positive,Twitter,TVK is gaining in 3
28-10-2024,3,TVK,Neutral,YouTube,TVK is neutral in 3
08-01-2025,3,ADMK,Neutral,Twitter,ADMK is neutral in 3
10-10-2024,3,ADMK,Negative,Twitter,ADMK is facing challenges in 3
23-12-2024,3,ADMK,Neutral,YouTube,ADMK is neutral in 3
26-12-2024,3,Congress,Negative,Twitter,Congress is facing challenges in 3
15-12-2024,3,Congress,Neutral,Twitter,Congress is neutral in 3
24-11-2024,3,TVK,Positive,Twitter,TVK is gaining in 3
31-12-2024,3,BJP,Positive,Twitter,BJP is gaining in 3
07-11-2024,3,Congress,Neutral,Twitter,Congress is neutral in 3
29-01-2025,3,ADMK,Negative,YouTube,ADMK is facing challenges in 3
27-10-2024,3,ADMK,Neutral,Twitter,ADMK is neutral in 3
10-11-2024,3,BJP,Positive,Twitter,BJP is gaining in 3
22-11-2024,3,DMK,Neutral,Twitter,DMK is neutral in 3
28-02-2025,3,Congress,Positive,Twitter,Congress is gaining in 3
10-01-2025,3,ADMK,Negative,Twitter,ADMK is facing challenges in 3
08-10-2024,3,ADMK,Negative,YouTube,ADMK is facing challenges in 3
15-01-2025,3,ADMK,Negative,YouTube,ADMK is facing challenges in 3
27-11-2024,3,BJP,Negative,YouTube,BJP is facing challenges in 3
05-12-2024,3,Congress,Negative,Twitter,Congress is facing challenges in 3
24-02-2025,3,Congress,Negative,Twitter,Congress is facing challenges in 3
18-10-2024,3,TVK,Positive,YouTube,TVK is gaining in 3
27-11-2024,3,TVK,Positive,Twitter,TVK is gaining in 3
28-11-2024,3,Congress,Negative,Twitter,Congress is facing challenges in 3
18-02-2025,3,ADMK,Negative,YouTube,ADMK is facing challenges in 3
20-02-2025,3,TVK,Positive,YouTube,TVK is gaining in 3
25-01-2025,3,Congress,Negative,Twitter,Congress is facing challenges in 3
26-11-2024,3,DMK,Negative,Twitter,DMK is facing challenges in 3
08-10-2024,3,TVK,Negative,YouTube,TVK is facing challenges in 3
19-01-2025,3,Congress,Positive,Twitter,Congress is gaining in 3
17-12-2024,3,ADMK,Positive,Twitter,ADMK is gaining in 3
02-01-2025,3,ADMK,Positive,Twitter,ADMK is gaining in 3
29-12-2024,3,Congress,Negative,YouTube,Congress is facing challenges in 3
05-01-2025,3,BJP,Negative,Twitter,BJP is facing challenges in 3
10-10-2024,3,Congress,Negative,Twitter,Congress is facing challenges in 3
26-11-2024,3,TVK,Neutral,Twitter,TVK is neutral in 3
28-02-2025,3,DMK,Positive,YouTube,DMK is gaining in 3
21-01-2025,3,Congress,Neutral,Twitter,Congress is neutral in 3
13-11-2024,3,DMK,Neutral,YouTube,DMK is neutral in 3
15-10-2024,3,ADMK,Neutral,Twitter,ADMK is neutral in 3
08-01-2025,3,ADMK,Negative,YouTube,ADMK is facing challenges in 3
25-02-2025,3,TVK,Positive,Twitter,TVK is gaining in 3
02-10-2024,3,Congress,Negative,YouTube,Congress is facing challenges in 3
18-01-2025,3,DMK,Negative,Twitter,DMK is facing challenges in 3
04-02-2025,3,ADMK,Positive,Twitter,ADMK is gaining in 3
28-11-2024,3,Congress,Neutral,YouTube,Congress is neutral in 3
23-01-2025,3,DMK,Positive,YouTube,DMK is gaining in 3
21-12-2024,3,Congress,Negative,Twitter,Congress is facing challenges in 3
05-10-2024,3,BJP,Neutral,Twitter,BJP is neutral in 3
04-01-2025,3,TVK,Positive,Twitter,TVK is gaining in 3
11-02-2025,3,ADMK,Negative,YouTube,ADMK is facing challenges in 3
24-10-2024,3,TVK,Neutral,YouTube,TVK is neutral in 3
24-12-2024,3,DMK,Positive,YouTube,DMK is gaining in 3
29-12-2024,3,Congress,Negative,Twitter,Congress is facing challenges in 3
18-01-2025,3,ADMK,Neutral,YouTube,ADMK is neutral in 3
24-01-2025,3,DMK,Negative,Twitter,DMK is facing challenges in 3
19-01-2025,3,TVK,Positive,YouTube,TVK is gaining in 3
14-11-2024,3,Congress,Neutral,Twitter,Congress is neutral in 3
17-01-2025,3,TVK,Positive,YouTube,TVK is gaining in 3
24-11-2024,3,Congress,Neutral,Twitter,Congress is neutral in 3
22-02-2025,3,TVK,Positive,Twitter,TVK is gaining in 3
02-12-2024,3,TVK,Negative,Twitter,TVK is facing challenges in 3
01-12-2024,3,BJP,Negative,YouTube,BJP is facing challenges in 3
16-10-2024,3,Congress,Negative,Twitter,Congress is facing challenges in 3
23-12-2024,3,DMK,Positive,Twitter,DMK is gaining in 3
26-11-2024,3,BJP,Negative,Twitter,BJP is facing challenges in 3
12-12-2024,3,Congress,Negative,Twitter,Congress is facing challenges in 3
01-11-2024,3,BJP,Negative,YouTube,BJP is facing challenges in 3
19-11-2024,3,ADMK,Positive,YouTube,ADMK is gaining in 3
03-10-2024,3,Congress,Negative,YouTube,Congress is facing challenges in 3
02-12-2024,3,BJP,Negative,YouTube,BJP is facing challenges in 3
09-11-2024,3,DMK,Negative,YouTube,DMK is facing challenges in 3
24-11-2024,3,TVK,Positive,Twitter,TVK is gaining in 3
07-01-2025,3,ADMK,Negative,Twitter,ADMK is facing challenges in 3
08-12-2024,3,TVK,Positive,Twitter,TVK is gaining in 3
16-01-2025,3,Congress,Positive,Twitter,Congress is gaining in 3
22-10-2024,3,ADMK,Positive,YouTube,ADMK is gaining in 3
19-11-2024,3,Congress,Neutral,YouTube,Congress is neutral in 3
27-12-2024,3,BJP,Negative,Twitter,BJP is facing challenges in 3
14-10-2024,3,BJP,Positive,Twitter,BJP is gaining in 3
08-10-2024,3,BJP,Negative,YouTube,BJP is facing challenges in 3
02-11-2024,3,ADMK,Negative,YouTube,ADMK is facing challenges in 3
23-12-2024,3,Congress,Negative,Twitter,Congress is facing challenges in 3
02-12-2024,3,TVK,Positive,Twitter,TVK is gaining in 3
06-02-2025,3,ADMK,Negative,Twitter,ADMK is facing challenges in 3
16-01-2025,3,TVK,Negative,Twitter,TVK is facing challenges in 3
14-12-2024,3,TVK,Positive,YouTube,TVK is gaining in 3
10-11-2024,3,DMK,Negative,YouTube,DMK is facing challenges in 3
30-11-2024,3,Congress,Neutral,Twitter,Congress is neutral in 3
15-12-2024,3,BJP,Neutral,Twitter,BJP is neutral in 3
15-11-2024,3,ADMK,Positive,YouTube,ADMK is gaining in 3
17-02-2025,3,DMK,Positive,Twitter,DMK is gaining in 3
24-10-2024,3,TVK,Neutral,Twitter,TVK is neutral in 3
07-01-2025,3,ADMK,Neutral,YouTube,ADMK is neutral in 3
11-01-2025,3,TVK,Positive,YouTube,TVK is gaining in 3
07-12-2024,3,Congress,Positive,Twitter,Congress is gaining in 3
08-11-2024,3,BJP,Negative,Twitter,BJP is facing challenges in 3
09-01-2025,3,BJP,Negative,Twitter,BJP is facing challenges in 3
22-10-2024,3,DMK,Positive,Twitter,DMK is gaining in 3
11-10-2024,3,Congress,Negative,Twitter,Congress is facing challenges in 3
26-10-2024,3,TVK,Negative,YouTube,TVK is facing challenges in 3
09-12-2024,3,BJP,Negative,YouTube,BJP is facing challenges in 3
09-02-2025,3,BJP,Neutral,YouTube,BJP is neutral in 3
18-10-2024,3,Congress,Positive,YouTube,Congress is gaining in 3
15-10-2024,3,DMK,Positive,Twitter,DMK is gaining in 3
24-12-2024,3,ADMK,Neutral,YouTube,ADMK is neutral in 3
23-02-2025,3,Congress,Negative,YouTube,Congress is facing challenges in 3
01-12-2024,3,TVK,Negative,YouTube,TVK is facing challenges in 3
21-01-2025,3,DMK,Negative,YouTube,DMK is facing challenges in 3
25-11-2024,3,ADMK,Neutral,YouTube,ADMK is neutral in 3
13-01-2025,3,TVK,Neutral,Twitter,TVK is neutral in 3
12-02-2025,3,ADMK,Negative,Twitter,ADMK is facing challenges in 3
16-12-2024,3,TVK,Positive,YouTube,TVK is gaining in 3
20-01-2025,3,ADMK,Positive,YouTube,ADMK is gaining in 3
02-11-2024,3,Congress,Neutral,YouTube,Congress is neutral in 3
29-01-2025,3,ADMK,Negative,YouTube,ADMK is facing challenges in 3
03-02-2025,3,BJP,Neutral,Twitter,BJP is neutral in 3
04-11-2024,3,TVK,Positive,Twitter,TVK is gaining in 3
12-01-2025,3,DMK,Negative,YouTube,DMK is facing challenges in 3
05-01-2025,3,DMK,Negative,YouTube,DMK is facing challenges in 3
09-12-2024,3,TVK,Negative,Twitter,TVK is facing challenges in 3
17-02-2025,3,Congress,Negative,YouTube,Congress is facing challenges in 3
30-01-2025,3,ADMK,Negative,YouTube,ADMK is facing challenges in 3
16-02-2025,3,Congress,Neutral,YouTube,Congress is neutral in 3
14-12-2024,3,DMK,Positive,YouTube,DMK is gaining in 3
11-01-2025,3,Congress,Negative,YouTube,Congress is facing challenges in 3
04-01-2025,3,BJP,Negative,YouTube,BJP is facing challenges in 3
14-02-2025,3,ADMK,Neutral,YouTube,ADMK is neutral in 3
15-11-2024,3,BJP,Negative,Twitter,BJP is facing challenges in 3
03-11-2024,3,ADMK,Neutral,YouTube,ADMK is neutral in 3
16-12-2024,3,BJP,Negative,YouTube,BJP is facing challenges in 3
27-01-2025,3,BJP,Negative,YouTube,BJP is facing challenges in 3
16-12-2024,3,ADMK,Negative,YouTube,ADMK is facing challenges in 3
24-12-2024,3,Congress,Negative,Twitter,Congress is facing challenges in 3
27-11-2024,3,BJP,Negative,Twitter,BJP is facing challenges in 3
09-11-2024,3,ADMK,Negative,Twitter,ADMK is facing challenges in 3
05-02-2025,3,Congress,Positive,YouTube,Congress is gaining in 3
05-12-2024,3,DMK,Positive,Twitter,DMK is gaining in 3
08-02-2025,3,BJP,Neutral,Twitter,BJP is neutral in 3
03-02-2025,3,DMK,Positive,YouTube,DMK is gaining in 3
09-11-2024,3,ADMK,Neutral,YouTube,ADMK is neutral in 3
31-10-2024,3,DMK,Neutral,YouTube,DMK is neutral in 3
14-12-2024,3,ADMK,Neutral,YouTube,ADMK is neutral in 3
22-01-2025,3,Congress,Negative,YouTube,Congress is facing challenges in 3
18-10-2024,3,BJP,Positive,Twitter,BJP is gaining in 3
04-12-2024,3,Congress,Negative,YouTube,Congress is facing challenges in 3
14-10-2024,3,TVK,Negative,Twitter,TVK is facing challenges in 3
06-01-2025,3,ADMK,Positive,YouTube,ADMK is gaining in 3
26-12-2024,3,ADMK,Positive,YouTube,ADMK is gaining in 3
26-02-2025,3,TVK,Neutral,YouTube,TVK is neutral in 3
21-11-2024,3,TVK,Neutral,Twitter,TVK is neutral in 3
18-11-2024,4,BJP,Negative,YouTube,BJP is facing challenges in 4
21-02-2025,4,TVK,Positive,YouTube,TVK is gaining in 4
10-10-2024,4,Congress,Negative,Twitter,Congress is facing challenges in 4
11-02-2025,4,Congress,Negative,Twitter,Congress is facing challenges in 4
03-01-2025,4,TVK,Positive,YouTube,TVK is gaining in 4
18-11-2024,4,TVK,Neutral,Twitter,TVK is neutral in 4
06-01-2025,4,TVK,Positive,Twitter,TVK is gaining in 4
26-10-2024,4,TVK,Positive,YouTube,TVK is gaining in 4
31-10-2024,4,Congress,Positive,YouTube,Congress is gaining in 4
18-01-2025,4,TVK,Positive,Twitter,TVK is gaining in 4
15-01-2025,4,ADMK,Negative,Twitter,ADMK is facing challenges in 4
25-12-2024,4,TVK,Neutral,YouTube,TVK is neutral in 4
15-01-2025,4,BJP,Positive,YouTube,BJP is gaining in 4
25-11-2024,4,ADMK,Negative,Twitter,ADMK is facing challenges in 4
27-10-2024,4,ADMK,Positive,Twitter,ADMK is gaining in 4
08-02-2025,4,TVK,Neutral,Twitter,TVK is neutral in 4
15-12-2024,4,DMK,Negative,YouTube,DMK is facing challenges in 4
09-11-2024,4,Congress,Negative,Twitter,Congress is facing challenges in 4
05-11-2024,4,BJP,Positive,Twitter,BJP is gaining in 4
11-01-2025,4,BJP,Negative,Twitter,BJP is facing challenges in 4
04-02-2025,4,ADMK,Neutral,Twitter,ADMK is neutral in 4
31-12-2024,4,Congress,Negative,YouTube,Congress is facing challenges in 4
13-02-2025,4,ADMK,Negative,Twitter,ADMK is facing challenges in 4
27-01-2025,4,ADMK,Negative,Twitter,ADMK is facing challenges in 4
21-01-2025,4,Congress,Neutral,YouTube,Congress is neutral in 4
28-02-2025,4,Congress,Negative,Twitter,Congress is facing challenges in 4
09-01-2025,4,ADMK,Negative,Twitter,ADMK is facing challenges in 4
24-01-2025,4,ADMK,Positive,Twitter,ADMK is gaining in 4
23-10-2024,4,BJP,Negative,Twitter,BJP is facing challenges in 4
19-01-2025,4,ADMK,Neutral,Twitter,ADMK is neutral in 4
18-12-2024,4,Congress,Positive,Twitter,Congress is gaining in 4
11-11-2024,4,BJP,Positive,YouTube,BJP is gaining in 4
02-02-2025,4,TVK,Positive,Twitter,TVK is gaining in 4
15-02-2025,4,DMK,Positive,YouTube,DMK is gaining in 4
09-10-2024,4,TVK,Positive,Twitter,TVK is gaining in 4
20-10-2024,4,DMK,Neutral,YouTube,DMK is neutral in 4
18-11-2024,4,ADMK,Negative,Twitter,ADMK is facing challenges in 4
30-11-2024,4,TVK,Negative,YouTube,TVK is facing challenges in 4
16-01-2025,4,DMK,Positive,YouTube,DMK is gaining in 4
01-11-2024,4,Congress,Positive,YouTube,Congress is gaining in 4
03-10-2024,4,Congress,Neutral,Twitter,Congress is neutral in 4
26-01-2025,4,DMK,Positive,Twitter,DMK is gaining in 4
25-12-2024,4,TVK,Positive,Twitter,TVK is gaining in 4
06-11-2024,4,DMK,Positive,Twitter,DMK is gaining in 4
05-10-2024,4,BJP,Negative,YouTube,BJP is facing challenges in 4
21-02-2025,4,ADMK,Negative,YouTube,ADMK is facing challenges in 4
06-12-2024,4,Congress,Neutral,YouTube,Congress is neutral in 4
12-01-2025,4,DMK,Positive,YouTube,DMK is gaining in 4
10-02-2025,4,ADMK,Positive,YouTube,ADMK is gaining in 4
09-12-2024,4,TVK,Positive,Twitter,TVK is gaining in 4
24-10-2024,4,DMK,Neutral,Twitter,DMK is neutral in 4
07-11-2024,4,BJP,Positive,YouTube,BJP is gaining in 4
19-01-2025,4,TVK,Positive,YouTube,TVK is gaining in 4
07-12-2024,4,DMK,Neutral,YouTube,DMK is neutral in 4
21-01-2025,4,DMK,Negative,YouTube,DMK is facing challenges in 4
31-01-2025,4,Congress,Neutral,YouTube,Congress is neutral in 4
17-10-2024,4,TVK,Neutral,YouTube,TVK is neutral in 4
27-11-2024,4,BJP,Neutral,YouTube,BJP is neutral in 4
10-12-2024,4,ADMK,Negative,YouTube,ADMK is facing challenges in 4
29-12-2024,4,TVK,Positive,Twitter,TVK is gaining in 4
05-11-2024,4,TVK,Positive,Twitter,TVK is gaining in 4
15-12-2024,4,ADMK,Neutral,YouTube,ADMK is neutral in 4
23-02-2025,4,TVK,Negative,YouTube,TVK is facing challenges in 4
30-11-2024,4,TVK,Negative,Twitter,TVK is facing challenges in 4
27-02-2025,4,ADMK,Positive,YouTube,ADMK is gaining in 4
18-01-2025,4,DMK,Neutral,YouTube,DMK is neutral in 4
05-11-2024,4,BJP,Negative,Twitter,BJP is facing challenges in 4
20-11-2024,4,DMK,Neutral,YouTube,DMK is neutral in 4
19-10-2024,4,Congress,Negative,Twitter,Congress is facing challenges in 4
04-10-2024,4,BJP,Negative,YouTube,BJP is facing challenges in 4
20-12-2024,4,BJP,Positive,YouTube,BJP is gaining in 4
26-01-2025,4,TVK,Neutral,YouTube,TVK is neutral in 4
31-10-2024,4,TVK,Positive,YouTube,TVK is gaining in 4
12-02-2025,4,Congress,Positive,Twitter,Congress is gaining in 4
13-10-2024,4,DMK,Negative,YouTube,DMK is facing challenges in 4
16-12-2024,4,TVK,Negative,YouTube,TVK is facing challenges in 4
15-12-2024,4,Congress,Negative,Twitter,Congress is facing challenges in 4
21-02-2025,4,TVK,Negative,YouTube,TVK is facing challenges in 4
14-12-2024,4,TVK,Neutral,Twitter,TVK is neutral in 4
26-02-2025,4,Congress,Neutral,Twitter,Congress is neutral in 4
14-12-2024,4,ADMK,Positive,YouTube,ADMK is gaining in 4
17-02-2025,4,ADMK,Neutral,YouTube,ADMK is neutral in 4
12-12-2024,4,Congress,Negative,YouTube,Congress is facing challenges in 4
30-01-2025,4,DMK,Negative,YouTube,DMK is facing challenges in 4
13-10-2024,4,TVK,Negative,Twitter,TVK is facing challenges in 4
03-02-2025,4,BJP,Negative,YouTube,BJP is facing challenges in 4
16-01-2025,4,TVK,Negative,YouTube,TVK is facing challenges in 4
10-10-2024,4,Congress,Negative,YouTube,Congress is facing challenges in 4
07-12-2024,4,Congress,Negative,YouTube,Congress is facing challenges in 4
12-11-2024,4,BJP,Negative,Twitter,BJP is facing challenges in 4
20-01-2025,4,DMK,Neutral,YouTube,DMK is neutral in 4
11-12-2024,4,TVK,Positive,Twitter,TVK is gaining in 4
03-01-2025,4,DMK,Negative,Twitter,DMK is facing challenges in 4
03-02-2025,4,DMK,Positive,YouTube,DMK is gaining in 4
03-11-2024,4,Congress,Positive,Twitter,Congress is gaining in 4
22-01-2025,4,ADMK,Neutral,YouTube,ADMK is neutral in 4
30-11-2024,4,BJP,Negative,YouTube,BJP is facing challenges in 4
07-02-2025,4,Congress,Neutral,Twitter,Congress is neutral in 4
29-01-2025,4,ADMK,Negative,YouTube,ADMK is facing challenges in 4
02-11-2024,4,TVK,Positive,Twitter,TVK is gaining in 4
28-02-2025,4,Congress,Negative,Twitter,Congress is facing challenges in 4
16-02-2025,4,DMK,Neutral,YouTube,DMK is neutral in 4
28-02-2025,4,Congress,Negative,YouTube,Congress is facing challenges in 4
17-01-2025,4,TVK,Neutral,Twitter,TVK is neutral in 4
27-12-2024,4,ADMK,Negative,Twitter,ADMK is facing challenges in 4
12-10-2024,4,ADMK,Negative,Twitter,ADMK is facing challenges in 4
19-10-2024,4,ADMK,Negative,Twitter,ADMK is facing challenges in 4
14-10-2024,4,DMK,Positive,YouTube,DMK is gaining in 4
11-02-2025,4,BJP,Positive,YouTube,BJP is gaining in 4
26-01-2025,4,TVK,Negative,Twitter,TVK is facing challenges in 4
02-10-2024,4,TVK,Positive,YouTube,TVK is gaining in 4
21-11-2024,4,BJP,Negative,Twitter,BJP is facing challenges in 4
04-10-2024,4,Congress,Negative,Twitter,Congress is facing challenges in 4
20-12-2024,4,DMK,Negative,Twitter,DMK is facing challenges in 4
18-12-2024,4,BJP,Neutral,Twitter,BJP is neutral in 4
07-01-2025,4,DMK,Negative,YouTube,DMK is facing challenges in 4
29-01-2025,4,BJP,Neutral,YouTube,BJP is neutral in 4
08-02-2025,4,DMK,Neutral,YouTube,DMK is neutral in 4
08-12-2024,4,Congress,Negative,YouTube,Congress is facing challenges in 4
15-11-2024,4,Congress,Negative,Twitter,Congress is facing challenges in 4
06-02-2025,4,DMK,Positive,Twitter,DMK is gaining in 4
08-10-2024,4,BJP,Positive,YouTube,BJP is gaining in 4
05-10-2024,4,ADMK,Neutral,Twitter,ADMK is neutral in 4
29-12-2024,4,TVK,Positive,YouTube,TVK is gaining in 4
31-12-2024,4,BJP,Positive,YouTube,BJP is gaining in 4
12-10-2024,4,BJP,Neutral,Twitter,BJP is neutral in 4
